iteracion,tiempo,promedio,mejor,peor
131,0.06926369667053223,4907.42695412844,4481.636999999999,7350.481000000001
132,0.09913086891174316,4900.59710091743,4481.636999999999,7960.453000000001
133,0.07533884048461914,4871.184513761467,4481.636999999999,7041.039999999999
134,0.05051779747009277,4952.758165137614,4481.636999999999,8290.261
135,0.06324052810668945,4948.566669724771,4481.636999999999,7774.580000000003
136,0.11011123657226562,4939.977669724771,4481.636999999999,7769.661000000001
137,0.12897372245788574,5068.853027522936,4481.636999999999,8074.777999999999
138,0.12324404716491699,5033.800917431192,4481.636999999999,7900.832000000002
139,0.0825815200805664,5023.43790825688,4481.636999999999,7958.486000000002
140,0.12272977828979492,4916.837770642202,4481.636999999999,7375.763999999999
141,0.05092263221740723,4988.181027522935,4481.636999999999,8508.291999999998
142,0.09547042846679688,4940.842889908256,4481.636999999999,8062.344000000003
143,0.08356332778930664,4853.204284403669,4481.636999999999,7606.941999999999
144,0.11739540100097656,4962.348229357797,4481.636999999999,7876.011
145,0.0838625431060791,4995.42214678899,4481.636999999999,8735.168000000001
146,0.06350207328796387,4944.719513761467,4475.048,7765.622999999998
147,0.030220985412597656,4824.936453703703,4437.671,7991.423000000002
148,0.0302431583404541,4824.817691588784,4437.671,7667.518000000004
149,0.02745199203491211,4830.945813084111,4437.671,8142.978000000001
150,0.04410147666931152,4876.402822429906,4437.671,8650.807000000003
151,0.05614471435546875,4885.229205607477,4437.671,7383.603000000001
152,0.06472563743591309,4843.052719626167,4437.671,7919.479
153,0.03946542739868164,4970.7320654205605,4437.671,7903.488000000001
154,0.034241676330566406,4813.591504672897,4437.671,8560.581
155,0.04309844970703125,4854.380166666666,4437.671,7409.270000000001
156,0.04755592346191406,4829.084703703704,4437.671,7930.677000000001
157,0.04848670959472656,4964.526688073394,4437.671,7892.584999999999
158,0.053639888763427734,4855.79919266055,4437.671,7913.991000000002
159,0.05163908004760742,4811.590724770642,4437.671,8051.9000000000015
160,0.08619832992553711,4851.081293577981,4437.671,8085.102000000003
161,0.13017821311950684,4885.529137614679,4437.671,7928.591
162,0.10963726043701172,4880.486541284403,4437.671,7053.901999999998
163,0.03803586959838867,4904.237880733945,4437.671,8207.870000000003
164,0.07548332214355469,4870.528981651376,4437.671,8192.252
165,0.08159732818603516,4884.73176146789,4437.671,7890.317000000001
166,0.034972190856933594,4795.880559633028,4437.671,6840.070999999999
167,0.07766294479370117,4947.226146788991,4437.671,8685.626000000002
168,0.04924941062927246,4803.267899082568,4437.671,7001.279000000002
169,0.06008100509643555,4796.788055045871,4437.671,7513.9800000000005
170,0.07108926773071289,4870.31790825688,4437.671,7744.2519999999995
171,0.0627899169921875,4767.294119266055,4437.671,7331.507999999999
172,0.1165475845336914,4949.569559633027,4437.671,8166.102000000002
173,0.09772610664367676,4901.668990825688,4437.671,7995.578000000001
174,0.08495116233825684,4882.830220183486,4437.671,8383.988000000001
175,0.09922456741333008,4846.459935779816,4437.671,7834.584000000002
176,0.057871341705322266,4828.630605504587,4437.671,6597.414999999999
177,0.08556771278381348,4827.531486238532,4437.671,8360.678999999998
178,0.10396766662597656,4839.259899082569,4437.671,7729.735000000002
179,0.06429123878479004,4863.658256880734,4437.671,8105.308000000002
180,0.042031049728393555,4850.924018348624,4437.671,8940.093000000004
181,0.030260562896728516,4831.601266055045,4437.671,8182.730000000001
182,0.062491416931152344,5031.626165137614,4437.671,8100.782
183,0.0706932544708252,4848.601697247706,4437.671,7679.464000000002
184,0.10515975952148438,4833.067449541284,4437.671,7235.841000000001
185,0.07555747032165527,4937.290642201834,4437.671,7941.154000000001
186,0.06430959701538086,4778.9123853211,4437.671,8191.806000000002
187,0.07124757766723633,4863.993357798165,4392.6089999999995,8647.626
188,0.08524417877197266,4825.002851851851,4374.262,7962.917000000001
189,0.12339520454406738,4863.248336448598,4374.262,8267.203000000001
190,0.07307219505310059,4840.058672897197,4374.262,7871.495
191,0.05719161033630371,4880.313196261682,4374.262,8285.610000000002
192,0.10036563873291016,4896.691757009346,4374.262,7908.143
193,0.13009023666381836,4815.414203703703,4374.262,8146.668000000001
194,0.27970314025878906,4775.60849074074,4374.262,7465.384999999999
195,0.16459894180297852,4792.461028037383,4374.262,7365.866000000001
196,0.5523693561553955,4785.1433425925925,4374.262,8004.066000000001
197,0.443772554397583,4836.260231481481,4374.262,9071.109
198,0.503993034362793,4776.100357798165,4374.262,9345.245
199,0.27668046951293945,4937.509146788991,4374.262,8247.872000000003
200,0.20077896118164062,4754.617431192661,4374.262,8586.335000000001
201,0.17879915237426758,4831.388660550459,4374.262,8739.991
202,0.1015021800994873,4765.7436422018345,4374.262,8180.142000000001
203,0.1426560878753662,4827.965889908257,4374.262,8421.238000000001
204,0.2312312126159668,4688.50795412844,4374.262,8198.652000000002
205,0.716374397277832,4817.00323853211,4374.262,7227.5470000000005
206,0.932631254196167,4726.663486238532,4374.262,7997.991
207,0.9302308559417725,4886.3422844036695,4374.262,7922.594
208,0.13782167434692383,4778.807963302752,4366.775,7532.932000000001
209,0.08094239234924316,4707.592476635514,4294.446999999999,7207.983999999999
210,0.14719772338867188,4625.235326923076,4294.446999999999,7312.167
211,2.638045072555542,4633.188695238095,4294.446999999999,7021.762000000002
212,101.63495469093323,4774.458707547169,4294.446999999999,8169.070000000001
213,7.845588684082031,4712.646224299065,4294.446999999999,8435.843
214,2.8866207599639893,4724.021703703704,4294.446999999999,7570.467000000002
