iteracion,tiempo,promedio,mejor,peor
0,0.002553224563598633,8719.57791,7445.767000000001,9993.672
1,0.00568079948425293,8217.75706,6286.870000000002,10286.765000000001
2,0.003446340560913086,7832.625752475247,6286.870000000002,9186.634999999998
3,0.0038399696350097656,7540.460831683168,6286.870000000002,9054.346999999996
4,0.011662721633911133,7277.769326923077,6083.935999999999,8921.6
5,0.011056900024414062,6985.526346153846,5912.784000000001,8583.343
6,0.016067028045654297,6717.078123809523,5907.0790000000015,9142.511000000002
7,0.04146218299865723,6547.988352941177,5811.446,9088.513000000003
8,0.08225822448730469,6347.145213592234,5743.598,8508.817
9,0.6322968006134033,6289.1590970873785,5743.598,7936.7970000000005
10,0.304030179977417,6247.727914285714,5737.9929999999995,8385.444
11,0.0648338794708252,6190.023660194175,5535.2880000000005,8052.361999999998
12,0.0130462646484375,6216.9780096153845,5535.2880000000005,8403.083999999997
13,0.012038707733154297,6093.457578431373,5535.2880000000005,8546.252999999999
14,0.025687217712402344,6154.473134615385,5535.2880000000005,9355.215
15,0.06299948692321777,6106.655839622642,5506.945999999999,7645.453999999998
16,0.025783300399780273,6089.325894230769,5486.121999999999,8502.572999999999
17,0.02561354637145996,6071.246192307693,5470.366,8231.720999999998
18,0.018076181411743164,5984.077200000001,5448.5729999999985,8161.165999999999
19,0.02099132537841797,5940.761291262136,5448.425999999999,7930.482999999998
20,0.05030632019042969,5843.447866666667,5423.405,8400.982
21,0.18477988243103027,5958.057333333333,5423.405,8650.39
22,0.09941720962524414,5850.18040952381,5423.258,8210.972
23,0.1945791244506836,5813.28240952381,5423.258,9369.958
24,0.10140371322631836,5774.998462264151,5423.258,7970.777
25,0.4660980701446533,5825.299476635515,5423.258,8443.011000000002
26,0.10688638687133789,5879.811738317757,5423.258,8445.648000000001
27,0.14758658409118652,5784.597814814815,5423.258,7295.792999999999
28,0.21712064743041992,5857.668833333334,5423.258,8813.251999999999
29,0.21347641944885254,5888.91175,5423.258,8151.828999999997
30,0.13350296020507812,5859.183481481481,5423.258,8368.528
31,0.15180158615112305,5957.944796296297,5423.258,9129.025999999998
32,0.12427353858947754,5896.376388888889,5423.258,8667.671
33,0.2205197811126709,5848.345018348625,5423.258,7742.7080000000005
34,0.27067089080810547,5778.587935779818,5423.258,7553.017999999999
35,0.23333239555358887,5855.393055045872,5423.258,8253.211000000001
36,0.6364920139312744,5896.237100917431,5423.258,8299.285999999998
37,0.43142175674438477,5853.589385321101,5423.258,8674.844
38,0.17163896560668945,5856.539963302753,5370.728999999999,7957.519999999999
39,0.06560063362121582,5804.669453703704,5316.758,8328.914
40,0.05295562744140625,5809.120495238095,5316.758,8359.848
41,0.05684781074523926,5810.715380952381,5316.758,8640.591999999999
42,0.23393750190734863,5874.540298076923,5316.758,8672.534999999998
43,0.44359421730041504,5792.010952830188,5316.758,8471.594
44,0.3394033908843994,5693.971943925234,5316.758,8389.471999999998
45,0.3205757141113281,5789.563588785047,5316.758,9011.594
46,1.0359559059143066,5794.1887870370365,5316.758,8127.2880000000005
