iteracion,tiempo,promedio,mejor,peor
0,0.003002643585205078,8811.880790000001,7396.510999999999,10232.611000000003
1,0.009074926376342773,8529.762,6876.978000000001,10993.073000000002
2,0.0042040348052978516,8261.2595,6576.0520000000015,10318.952
3,0.008350849151611328,7769.617029999999,6576.0520000000015,10309.733999999999
4,0.006063699722290039,7815.625459999999,6576.0520000000015,9727.73
5,0.008535623550415039,7734.3319200000005,6576.0520000000015,10475.516
6,0.005414485931396484,7726.89146,6526.664000000001,10506.890000000001
7,0.008295774459838867,7600.118839999999,6205.583999999999,9757.579999999998
8,0.010272026062011719,7582.92989,6042.435999999999,10354.193000000003
9,0.004385471343994141,7181.93787,6042.435999999999,9314.038999999997
10,0.009354114532470703,7472.621579999999,6042.435999999999,10075.516
11,0.01120615005493164,7271.518569999999,6032.5199999999995,9993.050000000001
12,0.007946491241455078,7408.669089999999,6032.5199999999995,9703.2
13,0.008205890655517578,7361.664859999999,5994.959,10629.618000000002
14,0.008603811264038086,7447.78816,5994.959,9934.526
15,0.006437063217163086,7569.036109999999,5994.959,10003.435000000003
16,0.00817251205444336,7471.40622,5994.959,10811.615000000002
17,0.007833719253540039,7461.193189999999,5994.959,10042.436999999998
18,0.00800776481628418,7140.676839999999,5924.234,10935.614000000001
19,0.0076618194580078125,7593.87312,5924.234,10122.621999999998
20,0.0064585208892822266,6873.969149999999,5924.234,9784.381000000001
21,0.005974292755126953,7021.1834,5924.234,9756.882
22,0.008660554885864258,6697.80238,5809.252999999999,8888.85
23,0.009146451950073242,7332.684590000001,5809.252999999999,9864.89
24,0.0073015689849853516,7069.70356,5809.252999999999,9941.032000000001
25,0.010330438613891602,6988.303640000001,5768.133999999997,10458.736000000003
26,0.009057998657226562,6946.609869999999,5768.133999999997,10299.024000000001
27,0.006038188934326172,7114.69883,5768.133999999997,10926.478999999998
28,0.009388446807861328,7416.85941,5768.133999999997,10465.059000000001
29,0.010002374649047852,7211.59039,5768.133999999997,10564.293
30,0.005537509918212891,6992.93895,5723.537000000002,10521.319999999998
31,0.006643056869506836,6590.4719000000005,5718.025000000001,10595.862
32,0.008053779602050781,6780.4585,5718.025000000001,10661.539999999999
33,0.011240482330322266,6938.477709999999,5718.025000000001,10769.583999999999
34,0.012738943099975586,7072.488780000001,5685.320000000001,10232.925000000001
35,0.010440826416015625,6902.748680000001,5685.320000000001,10254.739000000003
36,0.01241922378540039,6779.919980000001,5685.320000000001,10358.494
37,0.011661052703857422,6874.37751,5685.320000000001,10501.548
38,0.01144719123840332,7199.53845,5685.320000000001,10680.408
39,0.005977630615234375,6762.76779,5685.320000000001,9415.679999999998
40,0.012521505355834961,6939.33411,5685.320000000001,10266.744999999999
41,0.00923299789428711,7320.109489999999,5518.057999999999,10862.048999999995
42,0.007859468460083008,6906.43881,5507.562999999999,9878.482000000002
43,0.010573387145996094,6548.45959,5507.562999999999,10707.489
44,0.00866389274597168,7084.222709999999,5382.691000000002,10565.685000000001
45,0.008766651153564453,6591.97159,5374.419999999999,10449.467
46,0.009569883346557617,6766.614149999999,5344.474000000001,9743.22
47,0.013636589050292969,6616.12461,5341.715,10863.193000000005
48,0.012791872024536133,6673.825089999999,5341.715,10868.705999999998
49,0.010362863540649414,6609.25691,5096.535,11583.454
50,0.011432409286499023,6277.08172,5096.535,8920.578
51,0.008413314819335938,6183.354839999999,5096.535,9940.875000000002
52,0.01035928726196289,6072.7400800000005,5072.376,10353.4
53,0.012487649917602539,6806.39601,5072.376,10246.980000000003
54,0.008575439453125,6294.82559,5072.376,10106.359999999999
55,0.014089345932006836,6686.83042,4997.791000000001,9972.237
56,0.009325027465820312,6435.1347,4997.791000000001,11097.385000000002
57,0.011709213256835938,6388.326679999999,4971.985000000001,9936.421
58,0.014298439025878906,6099.599590000001,4971.985000000001,9711.087999999996
59,0.015948772430419922,6487.8602599999995,4971.985000000001,10305.293
60,0.019108057022094727,6126.29122,4966.991000000001,10442.509999999998
61,0.02084207534790039,7118.71611,4966.991000000001,10913.715999999999
62,0.007892847061157227,6996.58603,4952.319,10637.208999999997
63,0.005694866180419922,6227.30177,4893.747,9186.874
64,0.012148380279541016,5741.1749,4893.747,9906.975000000002
65,0.01224827766418457,5604.848370000001,4893.747,10386.281999999997
66,0.010563850402832031,5910.308620000001,4891.991,10008.600999999999
67,0.01628875732421875,6188.184870000001,4891.991,10858.311000000002
68,0.01242518424987793,5889.148910000001,4891.991,10427.150000000001
69,0.014614343643188477,5962.91691,4891.991,10254.636
70,0.01258540153503418,6488.36679,4891.991,9903.919
71,0.013070344924926758,5704.80586,4891.991,10866.181000000004
72,0.019364356994628906,5968.081070000001,4891.991,11099.127000000002
73,0.012286186218261719,6336.20637,4891.991,10079.002000000002
74,0.011168241500854492,6350.96824,4891.991,10069.093999999997
75,0.011229515075683594,6194.2746799999995,4891.991,10549.564000000002
76,0.012581825256347656,6276.264749999999,4891.991,10734.244999999999
77,0.01288914680480957,6103.23045,4891.991,10025.878000000002
78,0.010267257690429688,6166.33294,4891.991,10199.624999999998
79,0.01334381103515625,6159.252490000001,4891.991,10219.339999999998
80,0.007638454437255859,6097.14135,4891.991,10914.310000000005
81,0.008301734924316406,6359.063150000001,4827.63,10518.363000000001
82,0.00770878791809082,6045.87042,4827.63,10254.461000000001
83,0.00851750373840332,6590.27024,4827.63,10638.664
84,0.008213996887207031,6837.145820000001,4827.63,10901.302
85,0.005686521530151367,6260.2880000000005,4827.63,10523.758000000003
86,0.008593320846557617,5782.2025,4827.63,10431.635999999999
87,0.01332235336303711,6152.65694,4827.63,10091.428
88,0.016648530960083008,6133.599429999999,4827.63,9640.678
89,0.011810302734375,6182.64757,4827.63,10406.113
90,0.01210165023803711,6005.94811,4827.63,10863.311
91,0.0223691463470459,5691.429939999999,4827.63,9997.535000000002
92,0.020542144775390625,6469.05233,4827.63,10842.173
93,0.009165287017822266,6675.02236,4827.63,10248.432999999999
94,0.007638216018676758,6074.4500800000005,4827.63,10490.086999999998
95,0.007483720779418945,6322.28975,4827.63,10357.494999999999
96,0.012432098388671875,5969.328930000001,4827.63,9704.409000000001
97,0.015925884246826172,6399.1132,4827.63,10260.798
98,0.022602081298828125,6374.71757,4827.63,10301.287000000002
99,0.015778541564941406,6063.79505,4827.63,10316.205000000002
100,0.0240476131439209,5901.0891,4778.717000000001,10896.262999999999
101,0.024170398712158203,6152.198810000001,4778.717000000001,10851.074000000002
102,0.027016401290893555,6141.49388,4778.717000000001,10799.532000000003
103,0.027565956115722656,6483.32338,4778.717000000001,10735.519
104,0.020887374877929688,5635.1239000000005,4778.717000000001,10873.957000000002
105,0.028789997100830078,5802.5419999999995,4778.717000000001,10478.576000000003
106,0.0209503173828125,5768.50453,4778.717000000001,10708.498
107,0.021070003509521484,6064.8624199999995,4778.717000000001,10172.857
108,0.012949466705322266,6188.8953,4778.717000000001,10024.021000000002
109,0.010956525802612305,6282.13301,4778.717000000001,10592.42
110,0.009656667709350586,6097.7816299999995,4778.717000000001,10017.853000000001
111,0.011968851089477539,5653.78506,4778.717000000001,10048.116
112,0.014171361923217773,5699.26215,4778.717000000001,10865.389
113,0.26030969619750977,5199.47234,4778.717000000001,7875.802000000001
