iteracion,tiempo,promedio,mejor,peor
0,0.12596631050109863,8853.89307,7426.503,10972.097000000002
1,0.009195566177368164,8651.70032,7361.114,10111.461
2,0.0061342716217041016,8220.291,7234.071999999999,9557.824999999999
3,0.008360624313354492,8108.72147,6480.92,10268.949999999997
4,0.004656553268432617,7813.717100000001,6480.92,9856.289000000002
5,0.006091594696044922,7556.12566,6216.650000000001,10084.000999999998
6,0.0077593326568603516,7694.32294,6216.650000000001,10624.706
7,0.009485006332397461,7311.19672,5973.955000000001,9771.546999999997
8,0.007684946060180664,7681.574100000001,5973.955000000001,10688.677
9,0.006556034088134766,7947.477070000001,5973.955000000001,10472.175000000001
10,0.0069849491119384766,7467.39169,5845.522000000001,10053.557000000003
11,0.006726980209350586,7334.80958,5845.522000000001,10207.9
12,0.009706974029541016,7090.475700000001,5838.943000000001,9386.021
13,0.010164260864257812,6963.02285,5820.569000000001,9668.289
14,0.0063054561614990234,6876.126500000001,5685.078999999999,10416.647000000003
15,0.013773679733276367,7182.949360000001,5685.078999999999,9961.918000000003
16,0.01002359390258789,7171.419180000001,5592.616999999999,10567.275000000001
17,0.012281179428100586,6823.439860000001,5592.616999999999,10103.426
18,0.015061140060424805,6827.04626,5212.8780000000015,10339.074999999999
19,0.013820171356201172,6475.831700000002,5212.8780000000015,9767.795
20,0.014684200286865234,6504.546910000001,5212.8780000000015,10387.065
21,0.026556015014648438,6707.024480000001,5212.8780000000015,10904.646
22,0.011575937271118164,6587.019510000001,5212.8780000000015,11127.310000000005
23,0.014051675796508789,6969.050980000001,5212.8780000000015,10253.489000000001
24,0.011364459991455078,6426.800250000001,5212.8780000000015,10350.924000000003
25,0.014640331268310547,6084.99347,5212.8780000000015,9631.685000000001
26,0.01920008659362793,6533.934880000002,5212.8780000000015,10606.023000000001
27,0.013471364974975586,6742.5794000000005,5169.168000000001,10099.506
28,0.004895210266113281,6292.576190000001,5122.655000000001,10499.237
29,0.005447864532470703,6165.54006,5104.249,9903.505000000003
30,0.007178783416748047,6173.663300000001,5087.467000000001,10347.520000000002
31,0.010484933853149414,5955.18594,4946.488000000001,10971.943
32,0.010159015655517578,6286.651870000001,4946.488000000001,10103.634
33,0.008341789245605469,6502.605880000001,4946.488000000001,9734.018
34,0.008365869522094727,6646.578030000001,4946.488000000001,10083.195999999998
